Recognition,all_events,contacts,experiment,import_type,localization,math_events,montage,original_experiment,original_session,pairs,ps4_events,session,subject,subject_alias,system_version,task_events
,protocols/r1/subjects/R1412M/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1412M/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1412M,R1412M,3.3,protocols/r1/subjects/R1412M/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1412M,R1412M,3.3,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1412M,R1412M,3.3,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/2/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1412M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1412M,R1412M,3.3,protocols/r1/subjects/R1412M/experiments/catFR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1413D/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1413D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1413D/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1413D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1413D,R1413D,3.3,protocols/r1/subjects/R1413D/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1413D/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1413D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1413D/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1413D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1413D,R1413D,3.3,protocols/r1/subjects/R1413D/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1414E/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1414E/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1414E/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1414E/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1414E,R1414E,3.3,protocols/r1/subjects/R1414E/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1414E/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1414E/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1414E/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1414E/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1414E,R1414E,3.3,protocols/r1/subjects/R1414E/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1415T/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1415T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1415T/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1415T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1415T,R1415T,3.3,protocols/r1/subjects/R1415T/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1415T/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1415T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1415T/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1415T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1415T,R1415T,3.3,protocols/r1/subjects/R1415T/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1415T/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1415T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1415T/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1415T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1415T,R1415T,3.3,protocols/r1/subjects/R1415T/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1416T/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1416T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1416T/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1416T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1416T,R1416T,3.3,protocols/r1/subjects/R1416T/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1416T/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1416T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1416T/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1416T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1416T,R1416T,3.3,protocols/r1/subjects/R1416T/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1420T/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1420T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1420T/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1420T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1420T,R1420T,3.4,protocols/r1/subjects/R1420T/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1420T/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1420T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1420T/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1420T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1420T,R1420T,3.4,protocols/r1/subjects/R1420T/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1420T/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1420T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1420T/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1420T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1420T,R1420T,3.4,protocols/r1/subjects/R1420T/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1421M/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1421M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1421M/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1421M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1421M,R1421M,3.4,protocols/r1/subjects/R1421M/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1421M/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1421M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1421M/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1421M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1421M,R1421M,3.4,protocols/r1/subjects/R1421M/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1421M/experiments/catFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1421M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1421M/experiments/catFR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1421M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1421M,R1421M,3.4,protocols/r1/subjects/R1421M/experiments/catFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1422T/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1422T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1422T/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1422T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1422T,R1422T,1.0,protocols/r1/subjects/R1422T/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1422T/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1422T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1422T/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1422T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1422T,R1422T,1.0,protocols/r1/subjects/R1422T/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1422T/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1422T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1422T/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1422T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1422T,R1422T,3.4,protocols/r1/subjects/R1422T/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1423E/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1423E/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1423E/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1423E/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1423E,R1423E,3.4,protocols/r1/subjects/R1423E/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1423E/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1423E/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1423E/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1423E/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1423E,R1423E,3.4,protocols/r1/subjects/R1423E/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1425D/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1425D/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1425D,R1425D,3.4,protocols/r1/subjects/R1425D/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1425D/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1425D/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1425D,R1425D,3.4,protocols/r1/subjects/R1425D/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1425D/experiments/FR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1425D/experiments/FR1/sessions/2/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1425D,R1425D,3.4,protocols/r1/subjects/R1425D/experiments/FR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1425D/experiments/TICL_FR/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,TICL_FR,build,0,protocols/r1/subjects/R1425D/experiments/TICL_FR/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1425D,R1425D,3.4,protocols/r1/subjects/R1425D/experiments/TICL_FR/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1425D/experiments/TICL_FR/sessions/3/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,TICL_FR,build,0,protocols/r1/subjects/R1425D/experiments/TICL_FR/sessions/3/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1425D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1425D,R1425D,3.4,protocols/r1/subjects/R1425D/experiments/TICL_FR/sessions/3/behavioral/current_processed/task_events.json
